Min num lib/ass: (42) 1, 2. Cost: 7    ObjFun value: 30.6441
Min num lib/ass: (43) 1, 2. Cost: 7    ObjFun value: 31.0727
Min num lib/ass: (44) 1, 2. Cost: 7    ObjFun value: 31.1203
Min num lib/ass: (45) 3, 0. Cost: 15    ObjFun value: 31.1203
Min num lib/ass: (46) 2, 0. Cost: 10    ObjFun value: 31.0724
Min num lib/ass: (47) 3, 0. Cost: 15    ObjFun value: 31.1203
Min num lib/ass: (48) 3, 0. Cost: 15    ObjFun value: 31.1203
Min num lib/ass: (49) 2, 0. Cost: 10    ObjFun value: 30.6441
Min num lib/ass: (50) 2, 0. Cost: 10    ObjFun value: 30.6441
Min num lib/ass: (51) 3, 0. Cost: 15    ObjFun value: 30.6445
Min num lib/ass: (52) 3, 0. Cost: 15    ObjFun value: 30.6441
Min num lib/ass: (53) 2, 0. Cost: 10    ObjFun value: 30.9775
Min num lib/ass: (54) 1, 2. Cost: 7    ObjFun value: 30.6438
Min num lib/ass: (55) 2, 2. Cost: 12    ObjFun value: 31.0724
Min num lib/ass: (56) 3, 0. Cost: 15    ObjFun value: 30.6441
Min num lib/ass: (57) 2, 0. Cost: 10    ObjFun value: 31.1203
Min num lib/ass: (58) 2, 0. Cost: 10    ObjFun value: 31.1203
Min num lib/ass: (59) 2, 0. Cost: 10    ObjFun value: 31.073
Min num lib/ass: (60) 1, 2. Cost: 7    ObjFun value: 31.1203
Min num lib/ass: (61) 3, 0. Cost: 15    ObjFun value: 31.12
Min num lib/ass: (62) 2, 2. Cost: 12    ObjFun value: 31.073
Min num lib/ass: (63) 2, 0. Cost: 10    ObjFun value: 31.12
Min num lib/ass: (64) 2, 2. Cost: 12    ObjFun value: 31.1203
Min num lib/ass: (65) 2, 0. Cost: 10    ObjFun value: 31.0251
Min num lib/ass: (66) 0, 2. Cost: 2    ObjFun value: 30.6441
Min num lib/ass: (67) 3, 0. Cost: 15    ObjFun value: 31.0251
Min num lib/ass: (68) 1, 2. Cost: 7    ObjFun value: 31.073
Min num lib/ass: (69) 3, 0. Cost: 15    ObjFun value: 31.0727
Min num lib/ass: (70) 2, 0. Cost: 10    ObjFun value: 31.0727
Min num lib/ass: (71) 1, 2. Cost: 7    ObjFun value: 30.6441
Min num lib/ass: (72) 1, 2. Cost: 7    ObjFun value: 31.12
Min num lib/ass: (73) 1, 2. Cost: 7    ObjFun value: 30.6445
Min num lib/ass: (74) 1, 2. Cost: 7    ObjFun value: 31.0727
Min num lib/ass: (75) 0, 4. Cost: 4    ObjFun value: 31.073
Min num lib/ass: (76) 2, 0. Cost: 10    ObjFun value: 31.1203
Min num lib/ass: (77) 1, 2. Cost: 7    ObjFun value: 30.6441
Min num lib/ass: (78) 3, 0. Cost: 15    ObjFun value: 31.12
Artificial workers placed at: 
5, 5, 1, LOW . Number: 1
Min num lib/ass: (79) 2, 0. Cost: 10    ObjFun value: 31.073
Min num lib/ass: (80) 2, 0. Cost: 10    ObjFun value: 30.9298
Min num lib/ass: (81) 2, 0. Cost: 10    ObjFun value: 30.6445
Min num lib/ass: (82) 2, 0. Cost: 10    ObjFun value: 30.6441
Min num lib/ass: (83) 1, 2. Cost: 7    ObjFun value: 31.073
Min num lib/ass: (84) 3, 0. Cost: 15    ObjFun value: 30.6445
Min num lib/ass: (85) 1, 2. Cost: 7    ObjFun value: 31.0727
Min num lib/ass: (86) 3, 0. Cost: 15    ObjFun value: 31.0251
Min num lib/ass: (87) 2, 0. Cost: 10    ObjFun value: 31.1203
Min num lib/ass: (88) 2, 0. Cost: 10    ObjFun value: 30.6441
Min num lib/ass: (89) 2, 0. Cost: 10    ObjFun value: 31.1203
Min num lib/ass: (90) 3, 0. Cost: 15    ObjFun value: 31.1203
Min num lib/ass: (91) 3, 0. Cost: 15    ObjFun value: 30.6441
Min num lib/ass: (92) 3, 0. Cost: 15    ObjFun value: 30.9298
Min num lib/ass: (93) 2, 0. Cost: 10    ObjFun value: 30.6441
Min num lib/ass: (94) 2, 2. Cost: 12    ObjFun value: 30.6441
Min num lib/ass: (95) 2, 2. Cost: 12    ObjFun value: 31.1203
Artificial workers placed at: 
1, 5, 1, LOW . Number: 1
Min num lib/ass: (96) 2, 0. Cost: 10    ObjFun value: 31.1207
Min num lib/ass: (97) 3, 0. Cost: 15    ObjFun value: 31.0727
Min num lib/ass: (98) 2, 2. Cost: 12    ObjFun value: 30.6441
Min num lib/ass: (99) 1, 2. Cost: 7    ObjFun value: 31.0724

Average cost:10.9479

2016_5_20 13:32:7
With weights: 0.47619, 0.047619, 0.47619
Number of infeasible solutions:1
Min num lib/ass: (0) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (1) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (2) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (3) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (4) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (5) 3, 0. Cost: 15    ObjFun value: 29.8912
Min num lib/ass: (6) 3, 0. Cost: 15    ObjFun value: 29.414
Min num lib/ass: (7) 3, 0. Cost: 15    ObjFun value: 29.414
Min num lib/ass: (8) 1, 0. Cost: 5    ObjFun value: 29.415
Min num lib/ass: (9) 0, 4. Cost: 4    ObjFun value: 29.414
Min num lib/ass: (10) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (11) 2, 0. Cost: 10    ObjFun value: 29.8902
Min num lib/ass: (12) 1, 2. Cost: 7    ObjFun value: 29.414
Min num lib/ass: (13) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (14) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (15) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (16) 3, 0. Cost: 15    ObjFun value: 29.414
Min num lib/ass: (17) 0, 4. Cost: 4    ObjFun value: 29.414
Min num lib/ass: (18) 2, 0. Cost: 10    ObjFun value: 29.8902
Min num lib/ass: (19) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (20) 3, 0. Cost: 15    ObjFun value: 29.8912
Min num lib/ass: (21) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (22) 2, 2. Cost: 12    ObjFun value: 29.414
Artificial workers placed at: 
1, 5, 1, LOW . Number: 1
Min num lib/ass: (23) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (24) 3, 0. Cost: 15    ObjFun value: 29.414
Min num lib/ass: (25) 1, 2. Cost: 7    ObjFun value: 29.415
Min num lib/ass: (26) 2, 2. Cost: 12    ObjFun value: 29.8902
Min num lib/ass: (27) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (28) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (29) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (30) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (31) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (32) 1, 2. Cost: 7    ObjFun value: 29.415
Min num lib/ass: (33) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (34) 2, 0. Cost: 10    ObjFun value: 29.8892
Min num lib/ass: (35) 1, 2. Cost: 7    ObjFun value: 29.414
Min num lib/ass: (36) 2, 0. Cost: 10    ObjFun value: 29.414
Min num lib/ass: (37) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (38) 2, 0. Cost: 10    ObjFun value: 29.414
Min num lib/ass: (39) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (40) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (41) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (42) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (43) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (44) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (45) 1, 2. Cost: 7    ObjFun value: 29.8912
Min num lib/ass: (46) 1, 2. Cost: 7    ObjFun value: 29.415
Min num lib/ass: (47) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (48) 2, 0. Cost: 10    ObjFun value: 29.414
Min num lib/ass: (49) 2, 0. Cost: 10    ObjFun value: 29.414
Min num lib/ass: (50) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (51) 2, 0. Cost: 10    ObjFun value: 29.414
Min num lib/ass: (52) 0, 4. Cost: 4    ObjFun value: 29.414
Min num lib/ass: (53) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (54) 1, 2. Cost: 7    ObjFun value: 29.8902
Min num lib/ass: (55) 1, 2. Cost: 7    ObjFun value: 29.415
Min num lib/ass: (56) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (57) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (58) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (59) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (60) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (61) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (62) 1, 2. Cost: 7    ObjFun value: 29.415
Min num lib/ass: (63) 1, 2. Cost: 7    ObjFun value: 29.414
Min num lib/ass: (64) 2, 0. Cost: 10    ObjFun value: 29.414
Min num lib/ass: (65) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (66) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (67) 2, 2. Cost: 12    ObjFun value: 29.415
Min num lib/ass: (68) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (69) 1, 2. Cost: 7    ObjFun value: 29.415
Min num lib/ass: (70) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (71) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (72) 1, 2. Cost: 7    ObjFun value: 29.415
Min num lib/ass: (73) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (74) 2, 2. Cost: 12    ObjFun value: 29.414
Min num lib/ass: (75) 2, 0. Cost: 10    ObjFun value: 29.8902
Min num lib/ass: (76) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (77) 2, 0. Cost: 10    ObjFun value: 29.8902
Min num lib/ass: (78) 2, 0. Cost: 10    ObjFun value: 29.415
Min num lib/ass: (79) 2, 0. Cost: 10    ObjFun value: 29.414
Min num lib/ass: (80) 3, 0. Cost: 15    ObjFun value: 29.414
Min num lib/ass: (81) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (82) 2, 2. Cost: 12    ObjFun value: 29.8912
Min num lib/ass: (83) 2, 0. Cost: 10    ObjFun value: 29.414
Min num lib/ass: (84) 2, 0. Cost: 10    ObjFun value: 29.8902
Min num lib/ass: (85) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (86) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (87) 1, 2. Cost: 7    ObjFun value: 29.414
Min num lib/ass: (88) 1, 2. Cost: 7    ObjFun value: 29.8902
Min num lib/ass: (89) 2, 0. Cost: 10    ObjFun value: 29.8902
Min num lib/ass: (90) 3, 0. Cost: 15    ObjFun value: 29.8912
Min num lib/ass: (91) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (92) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (93) 1, 2. Cost: 7    ObjFun value: 29.414
Min num lib/ass: (94) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (95) 3, 0. Cost: 15    ObjFun value: 29.8902
Min num lib/ass: (96) 2, 2. Cost: 12    ObjFun value: 29.414
Min num lib/ass: (97) 3, 0. Cost: 15    ObjFun value: 29.415
Min num lib/ass: (98) 3, 0. Cost: 15    ObjFun value: 29.414
Min num lib/ass: (99) 1, 2. Cost: 7    ObjFun value: 29.415

Average cost:11.6061

2016_5_20 13:32:7
With weights: 0.47619, 0.47619, 0.047619
Number of infeasible solutions:0
Min num lib/ass: (0) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (1) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (2) 0, 4. Cost: 4    ObjFun value: 26.7366
Min num lib/ass: (3) 0, 4. Cost: 4    ObjFun value: 26.6901
Min num lib/ass: (4) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (5) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (6) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (7) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (8) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (9) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (10) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (11) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (12) 2, 2. Cost: 12    ObjFun value: 26.6901
Min num lib/ass: (13) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (14) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (15) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (16) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (17) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (18) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (19) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (20) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (21) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (22) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (23) 1, 2. Cost: 7    ObjFun value: 26.7389
Min num lib/ass: (24) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (25) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (26) 3, 0. Cost: 15    ObjFun value: 26.7377
Min num lib/ass: (27) 1, 0. Cost: 5    ObjFun value: 26.6913
Min num lib/ass: (28) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (29) 0, 2. Cost: 2    ObjFun value: 26.6913
Min num lib/ass: (30) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (31) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (32) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (33) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (34) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (35) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (36) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (37) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (38) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (39) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (40) 0, 4. Cost: 4    ObjFun value: 26.6901
Min num lib/ass: (41) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (42) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (43) 2, 2. Cost: 12    ObjFun value: 26.6913
Min num lib/ass: (44) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (45) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (46) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (47) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (48) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (49) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (50) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (51) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (52) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (53) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (54) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (55) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (56) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (57) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (58) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (59) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (60) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (61) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (62) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (63) 2, 2. Cost: 12    ObjFun value: 26.6901
Min num lib/ass: (64) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (65) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (66) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (67) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (68) 2, 0. Cost: 10    ObjFun value: 26.7366
Min num lib/ass: (69) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (70) 1, 2. Cost: 7    ObjFun value: 26.7377
Min num lib/ass: (71) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (72) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (73) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (74) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (75) 1, 2. Cost: 7    ObjFun value: 26.6913
Min num lib/ass: (76) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (77) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (78) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (79) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (80) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (81) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (82) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (83) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (84) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (85) 2, 2. Cost: 12    ObjFun value: 26.6901
Min num lib/ass: (86) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (87) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (88) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (89) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (90) 3, 0. Cost: 15    ObjFun value: 26.7377
Min num lib/ass: (91) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (92) 2, 0. Cost: 10    ObjFun value: 26.7377
Min num lib/ass: (93) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (94) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (95) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (96) 2, 2. Cost: 12    ObjFun value: 26.6913
Min num lib/ass: (97) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (98) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (99) 3, 0. Cost: 15    ObjFun value: 26.6901

Average cost:11.07

2016_5_20 13:32:7
With weights: 0.333333, 0.333333, 0.333333
Number of infeasible solutions:1
Min num lib/ass: (0) 2, 0. Cost: 10    ObjFun value: 29.2503
Min num lib/ass: (1) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (2) 2, 2. Cost: 12    ObjFun value: 28.9161
Min num lib/ass: (3) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (4) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (5) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (6) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (7) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (8) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (9) 1, 0. Cost: 5    ObjFun value: 28.9169
Min num lib/ass: (10) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (11) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (12) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (13) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (14) 2, 0. Cost: 10    ObjFun value: 29.2494
Min num lib/ass: (15) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (16) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (17) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (18) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (19) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (20) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (21) 1, 2. Cost: 7    ObjFun value: 28.9169
Min num lib/ass: (22) 1, 2. Cost: 7    ObjFun value: 29.2486
Min num lib/ass: (23) 1, 0. Cost: 5    ObjFun value: 28.9161
Min num lib/ass: (24) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (25) 2, 2. Cost: 12    ObjFun value: 28.9161
Min num lib/ass: (26) 3, 0. Cost: 15    ObjFun value: 29.2494
Min num lib/ass: (27) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (28) 2, 0. Cost: 10    ObjFun value: 29.2494
Min num lib/ass: (29) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (30) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (31) 2, 0. Cost: 10    ObjFun value: 29.2486
Min num lib/ass: (32) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (33) 1, 2. Cost: 7    ObjFun value: 28.9169
Min num lib/ass: (34) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (35) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (36) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (37) 3, 0. Cost: 15    ObjFun value: 29.2486
Artificial workers placed at: 
3, 5, 1, LOW . Number: 1
Min num lib/ass: (38) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (39) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (40) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (41) 1, 0. Cost: 5    ObjFun value: 28.9161
Min num lib/ass: (42) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (43) 2, 2. Cost: 12    ObjFun value: 28.9161
Min num lib/ass: (44) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (45) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (46) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (47) 2, 2. Cost: 12    ObjFun value: 28.9169
Min num lib/ass: (48) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (49) 2, 0. Cost: 10    ObjFun value: 29.2494
Min num lib/ass: (50) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (51) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (52) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (53) 2, 0. Cost: 10    ObjFun value: 29.2494
Min num lib/ass: (54) 1, 2. Cost: 7    ObjFun value: 28.9169
Min num lib/ass: (55) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (56) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (57) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (58) 3, 0. Cost: 15    ObjFun value: 28.9169
