1000 iterations. No infeasibilities. Best results obtained for [1,10,1] (11.96) 
next best [1,10,10] (11.66).
Worst [0,0,0] (8.57), second worst [10,10,1] (10.78)

2016_5_19 17:2:59
With weights: 0.047619, 0.47619, 0.47619
Number of infeasible solutions:0
Min num lib/ass: (89) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (90) 3, 0. Cost: 15    ObjFun value: 26.6901
Min num lib/ass: (91) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (92) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (93) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (94) 2, 0. Cost: 10    ObjFun value: 26.6901
Min num lib/ass: (95) 3, 0. Cost: 15    ObjFun value: 26.6913
Min num lib/ass: (96) 2, 0. Cost: 10    ObjFun value: 26.6913
Min num lib/ass: (97) 1, 2. Cost: 7    ObjFun value: 26.6901
Min num lib/ass: (98) 0, 4. Cost: 4    ObjFun value: 26.6901
Min num lib/ass: (99) 3, 0. Cost: 15    ObjFun value: 26.6901

Average cost:10.78

2016_5_19 17:2:59
With weights: 0.333333, 0.333333, 0.333333
Number of infeasible solutions:0
Min num lib/ass: (0) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (1) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (2) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (3) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (4) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (5) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (6) 3, 0. Cost: 15    ObjFun value: 29.2494
Min num lib/ass: (7) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (8) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (9) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (10) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (11) 3, 0. Cost: 15    ObjFun value: 29.2503
Min num lib/ass: (12) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (13) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (14) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (15) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (16) 2, 2. Cost: 12    ObjFun value: 29.2494
Min num lib/ass: (17) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (18) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (19) 1, 2. Cost: 7    ObjFun value: 28.9161
Min num lib/ass: (20) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (21) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (22) 1, 2. Cost: 7    ObjFun value: 29.2494
Min num lib/ass: (23) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (24) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (25) 1, 2. Cost: 7    ObjFun value: 28.9169
Min num lib/ass: (26) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (27) 3, 0. Cost: 15    ObjFun value: 29.2494
Min num lib/ass: (28) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (29) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (30) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (31) 3, 0. Cost: 15    ObjFun value: 29.2503
Min num lib/ass: (32) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (33) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (34) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (35) 1, 0. Cost: 5    ObjFun value: 28.9169
Min num lib/ass: (36) 2, 2. Cost: 12    ObjFun value: 28.9161
Min num lib/ass: (37) 3, 0. Cost: 15    ObjFun value: 29.2494
Min num lib/ass: (38) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (39) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (40) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (41) 2, 0. Cost: 10    ObjFun value: 28.9161
Min num lib/ass: (42) 2, 0. Cost: 10    ObjFun value: 28.9169
Min num lib/ass: (43) 3, 0. Cost: 15    ObjFun value: 28.9169
Min num lib/ass: (44) 3, 0. Cost: 15    ObjFun value: 29.2494
Min num lib/ass: (45) 3, 0. Cost: 15    ObjFun value: 28.9161
Min num lib/ass: (46) 3, 0. Cost: 15    ObjFun value: 29.2494
Min num lib/ass: (47) 2, 2. Cost: 12    ObjFun value: 28.9161
Min num lib/ass: (48) 3, 0. Cost: 15    ObjFun value: 28.9161
