Min num lib/ass: (69) -1, -1. Cost: -6    ObjFun value: 27.5511
Min num lib/ass: (70) 3, 0. Cost: 15    ObjFun value: 26.7389
Min num lib/ass: (71) 3, 0. Cost: 15    ObjFun value: 26.6907
Min num lib/ass: (72) 2, 0. Cost: 10    ObjFun value: 26.6919
Min num lib/ass: (73) 3, 0. Cost: 15    ObjFun value: 26.7395
Min num lib/ass: (74) 2, 0. Cost: 10    ObjFun value: 26.7383
Min num lib/ass: (75) 3, 0. Cost: 15    ObjFun value: 26.6919
Min num lib/ass: (76) -1, -1. Cost: -6    ObjFun value: 28.1444
Min num lib/ass: (77) 2, 0. Cost: 10    ObjFun value: 26.7383
Min num lib/ass: (78) 2, 0. Cost: 10    ObjFun value: 26.7395
Min num lib/ass: (79) 2, 0. Cost: 10    ObjFun value: 26.6913

Average cost:9.375

2016_5_18 17:52:1
With weights: 0.333333, 0.333333, 0.333333
Number of infeasible solutions:14
Min num lib/ass: (0) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (1) -1, -1. Cost: -6    ObjFun value: 29.2504
Min num lib/ass: (2) 3, 0. Cost: 15    ObjFun value: 29.2513
Min num lib/ass: (3) -1, -1. Cost: -6    ObjFun value: 28.9171
Min num lib/ass: (4) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (5) -1, -1. Cost: -6    ObjFun value: 29.3138
Min num lib/ass: (6) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (7) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (8) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (9) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (10) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (11) 2, 0. Cost: 10    ObjFun value: 28.9171
Min num lib/ass: (12) -1, -1. Cost: -6    ObjFun value: 29.2504
Min num lib/ass: (13) -1, -1. Cost: -6    ObjFun value: 30.0126
Min num lib/ass: (14) 2, 0. Cost: 10    ObjFun value: 29.2494
Min num lib/ass: (15) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (16) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (17) 3, 0. Cost: 15    ObjFun value: 28.9179
Min num lib/ass: (18) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (19) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (20) 2, 0. Cost: 10    ObjFun value: 28.9171
Min num lib/ass: (21) 2, 0. Cost: 10    ObjFun value: 28.9179
Min num lib/ass: (22) 3, 0. Cost: 15    ObjFun value: 28.9171
Min num lib/ass: (23) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (24) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (25) 2, 0. Cost: 10    ObjFun value: 28.9179
Min num lib/ass: (26) 2, 0. Cost: 10    ObjFun value: 28.9179
Min num lib/ass: (27) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (28) 2, 0. Cost: 10    ObjFun value: 28.9179
Min num lib/ass: (29) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (30) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (31) 2, 0. Cost: 10    ObjFun value: 28.9171
Min num lib/ass: (32) -1, -1. Cost: -6    ObjFun value: 30.743
Min num lib/ass: (33) -1, -1. Cost: -6    ObjFun value: 30.059
Min num lib/ass: (34) 2, 0. Cost: 10    ObjFun value: 29.2494
Min num lib/ass: (35) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (36) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (37) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (38) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (39) 3, 0. Cost: 15    ObjFun value: 29.2513
Min num lib/ass: (40) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (41) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (42) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (43) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (44) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (45) -1, -1. Cost: -6    ObjFun value: 29.2504
Min num lib/ass: (46) -1, -1. Cost: -6    ObjFun value: 29.323
Min num lib/ass: (47) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (48) -1, -1. Cost: -6    ObjFun value: 29.674
Min num lib/ass: (49) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (50) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (51) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (52) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (53) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (54) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (55) 2, 0. Cost: 10    ObjFun value: 28.9179
Min num lib/ass: (56) 2, 0. Cost: 10    ObjFun value: 28.9179
Min num lib/ass: (57) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (58) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (59) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (60) 2, 0. Cost: 10    ObjFun value: 28.9179
Min num lib/ass: (61) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (62) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (63) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (64) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (65) -1, -1. Cost: -6    ObjFun value: 29.2513
Min num lib/ass: (66) 3, 0. Cost: 15    ObjFun value: 28.9171
Min num lib/ass: (67) 3, 0. Cost: 15    ObjFun value: 29.2504
Min num lib/ass: (68) 2, 0. Cost: 10    ObjFun value: 28.9179
Min num lib/ass: (69) -1, -1. Cost: -6    ObjFun value: 30.3884
Min num lib/ass: (70) 3, 0. Cost: 15    ObjFun value: 29.2513
Min num lib/ass: (71) 3, 0. Cost: 15    ObjFun value: 29.2513
Min num lib/ass: (72) 2, 0. Cost: 10    ObjFun value: 29.2513
Min num lib/ass: (73) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (74) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (75) -1, -1. Cost: -6    ObjFun value: 29.2504
Min num lib/ass: (76) 2, 0. Cost: 10    ObjFun value: 28.9171
Min num lib/ass: (77) 2, 0. Cost: 10    ObjFun value: 29.2504
Min num lib/ass: (78) -1, -1. Cost: -6    ObjFun value: 28.9179
Min num lib/ass: (79) 2, 0. Cost: 10    ObjFun value: 29.2504

Average cost:9.6875

2016_5_18 17:52:1
With weights: 0.833333, 0.0833333, 0.0833333
Number of infeasible solutions:25
Min num lib/ass: (0) 3, 0. Cost: 15    ObjFun value: 25.9756
Min num lib/ass: (1) 2, 0. Cost: 10    ObjFun value: 25.894
Min num lib/ass: (2) 2, 0. Cost: 10    ObjFun value: 25.894
Min num lib/ass: (3) 3, 0. Cost: 15    ObjFun value: 25.9773
Min num lib/ass: (4) 3, 0. Cost: 15    ObjFun value: 25.8923
Min num lib/ass: (5) 2, 0. Cost: 10    ObjFun value: 25.9773
Min num lib/ass: (6) 3, 0. Cost: 15    ObjFun value: 25.894
Min num lib/ass: (7) 3, 0. Cost: 15    ObjFun value: 25.9756
Min num lib/ass: (8) 3, 0. Cost: 15    ObjFun value: 25.894
Min num lib/ass: (9) 3, 0. Cost: 15    ObjFun value: 25.9771
Min num lib/ass: (10) -1, -1. Cost: -6    ObjFun value: 26.0145
Min num lib/ass: (11) -1, -1. Cost: -6    ObjFun value: 28.5209
Min num lib/ass: (12) 2, 0. Cost: 10    ObjFun value: 25.894
Min num lib/ass: (13) 2, 0. Cost: 10    ObjFun value: 25.894
Min num lib/ass: (14) 3, 0. Cost: 15    ObjFun value: 25.9756
Min num lib/ass: (15) 3, 0. Cost: 15    ObjFun value: 25.9773
Min num lib/ass: (16) 1, 0. Cost: 5    ObjFun value: 25.894
Min num lib/ass: (17) 2, 0. Cost: 10    ObjFun value: 25.894
Min num lib/ass: (18) -1, -1. Cost: -6    ObjFun value: 25.9773
Min num lib/ass: (19) 3, 0. Cost: 15    ObjFun value: 25.9756
Min num lib/ass: (20) 2, 0. Cost: 10    ObjFun value: 25.9756
Min num lib/ass: (21) 2, 0. Cost: 10    ObjFun value: 25.9773
Min num lib/ass: (22) -1, -1. Cost: -6    ObjFun value: 26.7591
Min num lib/ass: (23) 2, 0. Cost: 10    ObjFun value: 25.9756
Min num lib/ass: (24) -1, -1. Cost: -6    ObjFun value: 25.9736
Min num lib/ass: (25) 3, 0. Cost: 15    ObjFun value: 25.9773
Min num lib/ass: (26) 3, 0. Cost: 15    ObjFun value: 25.9756
Min num lib/ass: (27) 3, 0. Cost: 15    ObjFun value: 25.9754
Min num lib/ass: (28) -1, -1. Cost: -6    ObjFun value: 25.9773
Min num lib/ass: (29) 2, 0. Cost: 10    ObjFun value: 25.9756
Min num lib/ass: (30) -1, -1. Cost: -6    ObjFun value: 26.9498
Min num lib/ass: (31) -1, -1. Cost: -6    ObjFun value: 27.5541
Min num lib/ass: (32) 2, 0. Cost: 10    ObjFun value: 25.9756
Min num lib/ass: (33) 2, 0. Cost: 10    ObjFun value: 25.9773
Min num lib/ass: (34) 2, 0. Cost: 10    ObjFun value: 25.9756
