Iteration, weekend objf, stand in cost, shift avail cost, day avail cost, aver_stand_in, aver_shift, aver_day. 
465,33.9356,22,27,31,9,4
466,33.9356,22,27,32,9,4
467,33.9356,22,27,32,9,4
468,33.9336,22,27,33,9,4
469,33.9336,22,27,32,8,6
470,33.9336,22,27,31,9,4
471,33.9336,21,27,31,8,5
472,33.9336,22,27,32,9,4
473,33.8846,20,24,33,8,4
474,33.8846,20,24,33,8,4
475,33.8846,22,24,32,9,4
476,33.8944,20,25,33,8,4
477,33.8944,20,25,32,8,4
478,33.8944,20,25,32,8,4
479,33.8944,20,25,33,8,4
480,33.8944,21,26,32,8,5
481,33.8944,20,25,32,8,4
482,33.8944,20,25,32,8,4
483,33.8846,19,25,33,7,5
484,33.8846,21,27,31,8,5
485,33.8846,19,25,32,7,5
486,33.8846,19,25,32,7,5
487,33.8866,19,25,33,7,5
488,33.8866,19,27,30,7,5
489,33.9238,21,27,33,8,5
490,33.9238,23,27,32,9,5
491,33.9238,20,27,31,8,4
492,33.9258,21,27,33,8,5
493,33.9258,21,27,31,8,5
494,33.9258,21,27,32,8,5
495,33.9258,20,27,31,7,6
496,33.9258,21,27,33,8,5
497,33.9356,22,27,33,8,6
498,33.9454,23,27,33,9,5
499,33.9454,23,27,31,9,5
500,33.9454,23,27,31,9,5
